CaseID,trace,length
1-738571077,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738575365,"<BOS>, Accepted, Accepted, Accepted, Queued, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",13
1-738576289,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738576399,"<BOS>, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",6
1-738576920,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",9
1-738576928,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",9
1-738576931,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",25
1-738576968,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738577049,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",7
1-738577312,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738577532,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738577568,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738577571,"<BOS>, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",5
1-738577621,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",27
1-738577635,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738577732,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738582911,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",10
1-738583102,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738583226,"<BOS>, Accepted, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",7
1-738583295,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738583478,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738583930,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738584361,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738587008,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738587730,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738587921,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",17
1-738587989,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",9
1-738588056,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",7
1-738588153,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738588161,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738588177,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738588551,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738588615,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738588665,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738590073,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738590475,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",7
1-738590664,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738590753,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",8
1-738590784,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738594204,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",17
1-738594223,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",20
1-738594676,"<BOS>, Accepted, Accepted, Completed, Completed, Accepted, Completed, Completed, <EOS>",7
1-738596051,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Queued, Accepted, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",13
1-738596195,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738596423,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738596480,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738597045,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738597140,"<BOS>, Accepted, Accepted, Accepted, Queued, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",13
1-738597213,"<BOS>, Accepted, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",7
1-738597351,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738597366,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738597569,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738597762,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738598943,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",10
1-738599007,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",7
1-738599683,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",7
1-738599737,"<BOS>, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",9
1-738599761,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738599835,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",7
1-738600116,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738601809,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",28
1-738603537,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",10
1-738603541,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738603610,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",7
1-738603694,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",10
1-738603751,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738609992,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738610041,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738610057,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",8
1-738610198,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738610389,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738611143,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738611248,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738611382,"<BOS>, Accepted, Accepted, Queued, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",15
1-738611675,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738611833,"<BOS>, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",5
1-738612035,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738612228,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738612308,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738612704,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",7
1-738612793,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738612826,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738614001,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738614545,"<BOS>, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",8
1-738619065,"<BOS>, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",13
1-738619146,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738619400,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738619537,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738619615,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738619634,"<BOS>, Accepted, Accepted, Completed, Accepted, Completed, Completed, <EOS>",6
1-738619754,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738619793,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738621341,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738621675,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738624240,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",22
1-738624331,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738624443,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738624684,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738626037,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738626064,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738628042,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",26
1-738630916,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738631077,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",11
1-738631187,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738631210,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738631255,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738631271,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738631554,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738631642,"<BOS>, Accepted, Accepted, Accepted, Accepted, Completed, <EOS>",5
1-738631826,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738646244,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738646441,"<BOS>, Accepted, Accepted, Accepted, Completed, <EOS>",4
1-738646521,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738646556,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",9
1-738646578,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738646617,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",9
1-738647875,"<BOS>, Queued, Accepted, Completed, <EOS>",3
1-738648912,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",7
1-738649027,"<BOS>, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",5
1-738649042,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738649094,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",7
1-738649186,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738649250,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738649569,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738649666,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",8
1-738649700,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738650039,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738650106,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",20
1-738650216,"<BOS>, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",13
1-738650274,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738650407,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738650485,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738650551,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738650581,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738650637,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738650764,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738650793,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",17
1-738651085,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738651324,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738651383,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738651455,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738651672,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738651744,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738651887,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",14
1-738656421,"<BOS>, Accepted, Queued, Queued, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",16
1-738657434,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",8
1-738657687,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738657943,"<BOS>, Queued, Queued, Accepted, Accepted, Completed, Completed, <EOS>",6
1-738657977,"<BOS>, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738658163,"<BOS>, Queued, Queued, Accepted, Completed, Completed, <EOS>",5
1-738658943,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738659033,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738660907,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Queued, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Completed, Completed, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",56
1-738662221,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738662281,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738662715,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",13
1-738662868,"<BOS>, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",13
1-738662979,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738663022,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738663482,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738663491,"<BOS>, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",20
1-738663505,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738663628,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738663708,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738663899,"<BOS>, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",11
1-738667377,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738667704,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738667880,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738670491,"<BOS>, Accepted, Accepted, Accepted, Accepted, Completed, <EOS>",5
1-738670859,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738673059,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738673089,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",8
1-738679046,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",7
1-738679396,"<BOS>, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",7
1-738679561,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738679620,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738679810,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738680901,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738680951,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",8
1-738681010,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738681053,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",9
1-738681116,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738681199,"<BOS>, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",5
1-738681272,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",9
1-738681295,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738681401,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",11
1-738681449,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738681660,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738681670,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",7
1-738681771,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",7
1-738684449,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738684740,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738685932,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738686485,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738686730,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",8
1-738689431,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",9
1-738690961,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738691002,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738691082,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738691218,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",15
1-738691316,"<BOS>, Accepted, Accepted, Completed, Accepted, Completed, Completed, <EOS>",6
1-738693957,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738693992,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738694049,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738694070,"<BOS>, Accepted, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",7
1-738694284,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738694525,"<BOS>, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",8
1-738694722,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738698915,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738698998,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
